tt,recId,year,month,day,angle
657734,118,-2912,10,12,5
657735,118,-2912,10,13,4
657736,118,-2912,10,14,4
657737,118,-2912,10,15,3
657738,118,-2912,10,16,3
657739,118,-2912,10,17,3
657740,118,-2912,10,18,3
657741,118,-2912,10,19,4
657742,118,-2912,10,20,5
658099,118,-2911,10,12,5
658100,118,-2911,10,13,4
658101,118,-2911,10,14,4
658102,118,-2911,10,15,3
658103,118,-2911,10,16,3
658104,118,-2911,10,17,3
658105,118,-2911,10,18,3
658106,118,-2911,10,19,4
658107,118,-2911,10,20,5
658108,118,-2911,10,21,5
658464,118,-2910,10,12,5
658465,118,-2910,10,13,5
658466,118,-2910,10,14,4
658467,118,-2910,10,15,3
658468,118,-2910,10,16,3
658469,118,-2910,10,17,3
658470,118,-2910,10,18,3
658471,118,-2910,10,19,4
658472,118,-2910,10,20,4
658473,118,-2910,10,21,5
658830,118,-2909,10,13,5
658831,118,-2909,10,14,4
658832,118,-2909,10,15,3
658833,118,-2909,10,16,3
658834,118,-2909,10,17,3
658835,118,-2909,10,18,3
658836,118,-2909,10,19,4
658837,118,-2909,10,20,4
658838,118,-2909,10,21,5
659195,118,-2908,10,12,5
659196,118,-2908,10,13,4
659197,118,-2908,10,14,4
659198,118,-2908,10,15,3
659199,118,-2908,10,16,3
659200,118,-2908,10,17,3
659201,118,-2908,10,18,3
659202,118,-2908,10,19,4
659203,118,-2908,10,20,5
659560,118,-2907,10,12,5
659561,118,-2907,10,13,4
659562,118,-2907,10,14,4
659563,118,-2907,10,15,3
659564,118,-2907,10,16,3
659565,118,-2907,10,17,3
659566,118,-2907,10,18,3
659567,118,-2907,10,19,4
659568,118,-2907,10,20,5
659569,118,-2907,10,21,5
659925,118,-2906,10,12,5
659926,118,-2906,10,13,5
659927,118,-2906,10,14,4
659928,118,-2906,10,15,3
659929,118,-2906,10,16,3
659930,118,-2906,10,17,3
659931,118,-2906,10,18,3
659932,118,-2906,10,19,4
659933,118,-2906,10,20,4
659934,118,-2906,10,21,5
660291,118,-2905,10,13,5
660292,118,-2905,10,14,4
660293,118,-2905,10,15,3
660294,118,-2905,10,16,3
660295,118,-2905,10,17,3
660296,118,-2905,10,18,3
660297,118,-2905,10,19,4
660298,118,-2905,10,20,4
660299,118,-2905,10,21,5
660656,118,-2904,10,12,5
660657,118,-2904,10,13,4
660658,118,-2904,10,14,4
660659,118,-2904,10,15,3
660660,118,-2904,10,16,3
660661,118,-2904,10,17,3
660662,118,-2904,10,18,3
660663,118,-2904,10,19,4
660664,118,-2904,10,20,5
661021,118,-2903,10,12,5
661022,118,-2903,10,13,4
